symbol,date,event,prior_regime,base_event,detector
ERO,2024-03-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ERO,2025-10-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ERO,2025-12-12,SOS:NONE,NONE,SOS,contextual
ERO,2025-12-12,SOS:NONE,NONE,SOS,contextual
ERTH,2025-10-01,BC:UNKNOWN,UNKNOWN,BC,contextual
ERX,2024-04-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ERX,2024-10-01,BC:MARKUP,MARKUP,BC,contextual
ERY,2024-04-12,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ERY,2024-04-12,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ERY,2025-11-14,SOW:NONE,NONE,SOW,contextual
ERY,2025-11-14,SOW:MARKDOWN,MARKDOWN,SOW,contextual
ERY,2025-11-20,BC:NONE,NONE,BC,contextual
ERY,2025-11-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ES,2024-03-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ES,2024-04-30,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ESAB,2024-02-26,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ESAB,2024-03-15,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ESAB,2024-05-01,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ESAB,2024-10-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ESAB,2025-02-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ESCA,2024-03-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ESCA,2024-04-16,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ESCA,2024-09-03,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ESCA,2025-11-21,BC:MARKDOWN,MARKDOWN,BC,contextual
ESCA,2025-11-21,BC:NONE,NONE,BC,contextual
ESE,2024-03-13,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ESE,2025-02-07,BC:MARKDOWN,MARKDOWN,BC,contextual
ESE,2025-06-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ESEA,2024-08-12,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ESEA,2024-08-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ESGD,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ESGD,2025-04-09,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ESGE,2025-08-22,BC:UNKNOWN,UNKNOWN,BC,contextual
ESGE,2025-09-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ESGG,2025-11-05,BC:UNKNOWN,UNKNOWN,BC,contextual
ESGG,2025-11-05,BC:NONE,NONE,BC,contextual
ESGL,2024-03-11,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ESGL,2024-09-10,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ESGL,2025-10-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ESHA,2024-07-23,BC:UNKNOWN,UNKNOWN,BC,contextual
ESHA,2024-10-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ESI,2024-06-17,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ESI,2025-09-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ESIX,2025-12-10,BC:NONE,NONE,BC,contextual
ESIX,2025-12-10,BC:NONE,NONE,BC,contextual
ESLA,2025-11-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ESLA,2025-11-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ESLT,2024-07-19,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ESLT,2024-09-11,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ESLT,2025-03-19,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ESLT,2025-06-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ESML,2025-10-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ESMV,2024-02-21,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ESMV,2024-03-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ESMV,2024-11-21,SOS:MARKDOWN,MARKDOWN,SOS,contextual
ESMV,2025-02-03,BC:MARKUP,MARKUP,BC,contextual
ESOA,2024-11-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ESOA,2025-10-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ESP,2025-06-04,BC:UNKNOWN,UNKNOWN,BC,contextual
ESP,2025-06-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ESPO,2025-09-02,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ESPR,2024-02-02,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ESPR,2024-06-20,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ESPR,2025-11-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ESPR,2025-11-25,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ESQ,2025-06-23,BC:UNKNOWN,UNKNOWN,BC,contextual
ESQ,2025-06-27,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ESRT,2024-04-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ESRT,2025-10-21,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ESS,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ESS,2024-03-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ESTA,2025-11-05,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ESTA,2025-11-05,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ESTA,2025-12-18,SOS:NONE,NONE,SOS,contextual
ESTA,2025-12-18,SOS:MARKUP,MARKUP,SOS,contextual
ESTC,2024-01-18,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ESTC,2024-02-29,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ESTC,2025-01-28,BC:MARKUP,MARKUP,BC,contextual
ET,2024-11-21,BC:UNKNOWN,UNKNOWN,BC,contextual
ET,2024-12-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ETD,2024-03-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ETD,2025-01-30,BC:MARKUP,MARKUP,BC,contextual
ETEC,2025-08-22,BC:UNKNOWN,UNKNOWN,BC,contextual
ETEC,2025-09-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ETHA,2025-08-22,BC:UNKNOWN,UNKNOWN,BC,contextual
ETHD,2024-08-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ETHD,2025-11-04,BC:NONE,NONE,BC,contextual
ETHD,2025-11-04,BC:NONE,NONE,BC,contextual
ETHT,2025-03-10,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ETHT,2025-08-22,BC:MARKDOWN,MARKDOWN,BC,contextual
ETHU,2025-08-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ETHV,2025-08-22,BC:UNKNOWN,UNKNOWN,BC,contextual
ETN,2024-01-30,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ETN,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ETN,2025-04-07,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ETN,2025-11-04,BC:NONE,NONE,BC,contextual
ETN,2025-11-04,BC:NONE,NONE,BC,contextual
ETON,2024-03-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ETON,2024-11-22,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ETON,2025-09-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ETOR,2025-08-12,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ETOR,2025-11-07,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ETOR,2025-11-07,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ETOR,2025-11-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ETOR,2025-11-11,BC:NONE,NONE,BC,contextual
ETQ,2025-04-08,BC:UNKNOWN,UNKNOWN,BC,contextual
ETQ,2025-10-29,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ETR,2024-04-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ETR,2024-12-20,SPRING:MARKUP,MARKUP,SPRING,contextual
ETR,2025-10-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ETRL,2025-11-07,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ETRL,2025-11-07,SPRING:NONE,NONE,SPRING,contextual
ETSY,2024-07-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ETSY,2024-12-20,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ETSY,2025-09-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ETU,2024-12-19,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ETU,2025-07-16,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EU,2024-03-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EU,2025-10-15,BC:MARKUP,MARKUP,BC,contextual
EUAD,2025-03-04,BC:UNKNOWN,UNKNOWN,BC,contextual
EUAD,2025-06-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EUDA,2024-12-10,BC:UNKNOWN,UNKNOWN,BC,contextual
EUDG,2025-08-22,BC:UNKNOWN,UNKNOWN,BC,contextual
EUDG,2025-10-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EUDV,2024-03-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EUDV,2024-09-13,BC:MARKDOWN,MARKDOWN,BC,contextual
EUDV,2025-02-28,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EUFN,2024-03-20,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EUSB,2025-09-16,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EVAX,2025-01-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EVAX,2025-09-25,BC:MARKUP,MARKUP,BC,contextual
EVC,2025-11-05,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EVC,2025-11-05,BC:NONE,NONE,BC,contextual
EVCM,2025-12-15,BC:NONE,NONE,BC,contextual
EVCM,2025-12-15,BC:NONE,NONE,BC,contextual
EVER,2024-02-22,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
EVER,2024-02-28,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EVER,2025-02-25,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EVER,2025-03-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EVEX,2024-08-06,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
EVEX,2024-09-19,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EVEX,2025-06-16,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EVEX,2025-06-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EVGN,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EVGN,2024-07-25,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EVGN,2025-04-09,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EVGN,2025-10-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EVGO,2024-10-03,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EVGO,2025-05-06,BC:MARKUP,MARKUP,BC,contextual
EVH,2024-08-22,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EVHY,2024-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EVHY,2024-08-20,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EVHY,2025-11-10,BC:NONE,NONE,BC,contextual
EVHY,2025-11-10,BC:NONE,NONE,BC,contextual
EVI,2024-08-09,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EVI,2025-09-22,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EVI,2025-10-01,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EVIM,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EVLN,2025-09-05,BC:UNKNOWN,UNKNOWN,BC,contextual
EVLU,2025-07-30,BC:UNKNOWN,UNKNOWN,BC,contextual
EVLU,2025-10-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EVLV,2025-05-16,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EVLV,2025-05-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EVMT,2024-04-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EVMT,2025-04-08,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
EVMT,2025-09-24,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EVNT,2025-02-27,BC:UNKNOWN,UNKNOWN,BC,contextual
EVNT,2025-05-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EVO,2024-04-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EVO,2024-08-07,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EVO,2024-11-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EVR,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
EVR,2025-04-07,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EVR,2025-09-24,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
EVRG,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EVRG,2024-09-20,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EVRG,2025-02-27,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
EVRG,2025-06-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EVSB,2024-03-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EVTC,2025-02-27,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EVTC,2025-11-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EVTC,2025-11-07,SOW:MARKDOWN,MARKDOWN,SOW,contextual
EVTC,2025-11-11,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EVTC,2025-11-11,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
EVTL,2024-09-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EVTL,2025-12-04,BC:NONE,NONE,BC,contextual
EVTL,2025-12-04,BC:NONE,NONE,BC,contextual
EVTR,2024-06-20,BC:UNKNOWN,UNKNOWN,BC,contextual
EVTR,2024-08-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EVTV,2024-03-11,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EVTV,2025-08-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EVUS,2024-09-11,BC:UNKNOWN,UNKNOWN,BC,contextual
EVUS,2024-11-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EVX,2025-04-02,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EW,2024-02-02,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
EW,2024-04-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EW,2024-04-26,SOW:MARKUP,MARKUP,SOW,contextual
EW,2025-10-27,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EWBC,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
EWBC,2025-09-05,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EWC,2024-11-21,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
EWC,2025-02-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EWCZ,2024-03-06,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EWCZ,2025-05-15,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EWD,2024-03-12,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EWD,2025-03-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EWG,2025-03-04,BC:UNKNOWN,UNKNOWN,BC,contextual
EWG,2025-06-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EWH,2025-07-22,BC:UNKNOWN,UNKNOWN,BC,contextual
EWH,2025-08-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EWI,2025-03-04,BC:UNKNOWN,UNKNOWN,BC,contextual
EWI,2025-06-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EWM,2024-08-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EWM,2024-08-05,BC:MARKUP,MARKUP,BC,contextual
EWN,2025-09-18,BC:UNKNOWN,UNKNOWN,BC,contextual
EWQ,2025-03-04,BC:UNKNOWN,UNKNOWN,BC,contextual
EWQ,2025-07-15,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EWS,2024-03-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EWTX,2025-12-24,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EWTX,2025-12-24,BC:NONE,NONE,BC,contextual
EWU,2024-03-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EWU,2025-01-14,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
EWUS,2024-05-23,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
EWUS,2025-03-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EWUS,2025-04-04,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
EWV,2024-03-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EWV,2024-11-07,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EWV,2025-07-02,SPRING:MARKUP,MARKUP,SPRING,contextual
EWV,2025-11-20,BC:NONE,NONE,BC,contextual
EWV,2025-11-20,BC:NONE,NONE,BC,contextual
EWW,2024-03-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EWW,2025-09-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EWX,2024-10-07,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EWX,2024-12-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EWZ,2024-03-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EWZ,2024-11-29,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
EWZ,2024-12-11,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EWZ,2025-06-30,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EWZS,2024-03-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EWZS,2025-03-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EXAS,2025-11-19,BC:NONE,NONE,BC,contextual
EXAS,2025-11-19,BC:NONE,NONE,BC,contextual
EXC,2024-03-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EXC,2025-07-31,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EXC,2025-10-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EXEL,2025-05-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EXFY,2024-11-08,BC:UNKNOWN,UNKNOWN,BC,contextual
EXFY,2024-11-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EXK,2025-10-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EXK,2025-10-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EXLS,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EXLS,2024-03-11,SOW:MARKDOWN,MARKDOWN,SOW,contextual
EXLS,2025-01-21,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EXLS,2025-04-30,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EXLS,2025-10-30,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EXOD,2025-05-13,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EXOD,2025-09-24,BC:MARKUP,MARKUP,BC,contextual
EXP,2025-04-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EXP,2025-04-09,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
EXP,2025-05-28,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EXPD,2025-01-10,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EXPD,2025-11-05,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EXPD,2025-11-05,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EXPE,2025-11-07,BC:NONE,NONE,BC,contextual
EXPE,2025-11-07,BC:NONE,NONE,BC,contextual
EXPI,2024-02-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EXPI,2024-03-15,SOW:MARKUP,MARKUP,SOW,contextual
EXPI,2024-05-01,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EXPI,2024-05-15,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
EXPI,2025-07-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EXPO,2024-04-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EXPO,2025-10-31,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EXR,2025-04-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EXR,2025-04-09,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
EXTR,2024-02-14,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EXTR,2024-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EXTR,2024-05-16,BC:MARKDOWN,MARKDOWN,BC,contextual
EXTR,2024-06-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
EYE,2024-02-27,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
EYE,2024-04-10,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EYE,2025-09-18,BC:MARKDOWN,MARKDOWN,BC,contextual
EYEG,2024-07-16,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EYEG,2025-08-01,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EYLD,2025-10-21,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EYPT,2024-03-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EYPT,2024-07-11,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
EYPT,2024-07-18,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EYPT,2025-09-05,BC:MARKDOWN,MARKDOWN,BC,contextual
EZBC,2024-02-12,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
EZBC,2025-10-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EZET,2024-12-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
EZET,2025-07-16,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EZGO,2024-03-21,SOW:UNKNOWN,UNKNOWN,SOW,contextual
EZGO,2024-04-12,SOS:MARKDOWN,MARKDOWN,SOS,contextual
EZGO,2025-01-07,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
EZGO,2025-05-13,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
EZJ,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
EZPW,2025-09-18,BC:ACCUMULATION,ACCUMULATION,BC,contextual
EZPW,2025-12-02,SOS:NONE,NONE,SOS,contextual
EZPW,2025-12-02,SOS:MARKUP,MARKUP,SOS,contextual
EZU,2025-02-12,BC:UNKNOWN,UNKNOWN,BC,contextual
EZU,2025-06-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
F,2024-02-06,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
F,2024-04-15,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
F,2024-07-12,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
F,2025-10-24,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
FA,2025-04-07,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
FAAR,2024-03-27,BC:UNKNOWN,UNKNOWN,BC,contextual
FAAR,2024-04-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
FAD,2024-02-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
FAD,2024-11-21,BC:ACCUMULATION,ACCUMULATION,BC,contextual
FAD,2025-07-30,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
FAF,2024-08-05,BC:UNKNOWN,UNKNOWN,BC,contextual
FALN,2024-03-20,BC:UNKNOWN,UNKNOWN,BC,contextual
FALN,2024-10-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
FAMI,2024-05-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
FAMI,2025-01-10,BC:ACCUMULATION,ACCUMULATION,BC,contextual
FAN,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
FAN,2024-03-14,SOW:MARKDOWN,MARKDOWN,SOW,contextual
FAPR,2024-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
FARM,2024-04-16,SOS:UNKNOWN,UNKNOWN,SOS,contextual
FARM,2024-08-02,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
FARM,2024-09-13,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
FARM,2025-09-11,BC:MARKDOWN,MARKDOWN,BC,contextual
FARX,2025-09-25,BC:UNKNOWN,UNKNOWN,BC,contextual
FARX,2025-10-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
FAS,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
FAS,2024-11-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
FAST,2024-03-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
FAST,2025-04-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
FAT,2024-05-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
FAT,2025-09-23,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
FATBB,2024-03-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
FATBB,2024-05-09,SOS:MARKUP,MARKUP,SOS,contextual
FATBB,2025-04-02,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
FATE,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
FATE,2024-06-17,SOS:MARKUP,MARKUP,SOS,contextual
FATE,2025-02-14,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
FATE,2025-10-09,BC:MARKDOWN,MARKDOWN,BC,contextual
FAUG,2025-06-24,BC:UNKNOWN,UNKNOWN,BC,contextual
FAUG,2025-07-31,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
FAZ,2024-04-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
FAZ,2024-07-18,SOW:MARKUP,MARKUP,SOW,contextual
FAZ,2024-07-24,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
FAZ,2025-04-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
FBCG,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
FBCV,2024-11-21,SOS:UNKNOWN,UNKNOWN,SOS,contextual
FBCV,2025-07-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
FBGL,2025-10-23,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
FBIN,2025-11-21,SOW:NONE,NONE,SOW,contextual
FBIN,2025-11-21,SOW:NONE,NONE,SOW,contextual
FBIN,2025-11-21,SPRING:NONE,NONE,SPRING,contextual
FBIN,2025-11-21,SPRING:NONE,NONE,SPRING,contextual
