symbol,date,event,score,detector,start_date,end_date,git_sha,run_timestamp
STC,2025-10-23,SC,3.5761193129162696,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STC,2025-11-03,AR,0.5595401114095405,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STCE,2024-02-06,SPRING,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STCE,2025-04-07,SC,2.849557325953494,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STCE,2025-04-09,AR,2.601630003167744,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STCE,2025-10-07,BC,3.044023087696404,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STCE,2025-10-10,AR_TOP,5.101973647002875,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STCE,2025-10-16,UT,1.9148541529868184,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STE,2025-11-06,BC,3.3239848364681075,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STE,2025-11-13,AR_TOP,0.9763854609323688,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEC,2024-10-15,SPRING,0.8186285208440137,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEC,2025-05-01,SOW,2.7437219151701475,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEC,2025-11-19,SC,6.224356275429551,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEC,2025-11-21,AR,4.528250541876095,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEC,2025-12-23,BC,3.469326225822452,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEL,2025-11-21,BC,2.372607592872688,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEL,2025-12-15,AR_TOP,2.568102660364967,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEM,2024-02-29,SOS,2.5683830946300907,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEM,2024-05-03,SOS,2.3811929045857405,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEM,2024-08-06,UT,-0.8278300726926833,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEM,2025-04-30,BC,5.602468749485952,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEM,2025-05-01,AR_TOP,2.4517011812325733,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEP,2025-04-09,SC,2.120106687684633,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STEP,2025-12-09,BC,2.032126993665774,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STFS,2025-03-24,SPRING,5.54988696407738,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STFS,2025-04-04,SOW,1.544404247038143,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STFS,2025-07-01,SC,2.8645239083891325,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STFS,2025-07-03,AR,0.5794241259320864,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STFS,2025-10-28,BC,2.9518016442852555,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STG,2025-07-16,SOS,2.276604336885245,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STG,2025-07-17,UT,2.95183360669976,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STG,2025-07-18,BC,2.0842823207808947,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STG,2025-07-21,AR_TOP,1.1101559794458007,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STG,2025-09-18,SC,3.3334044758618995,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STGW,2024-11-08,SOS,2.954207432593184,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STGW,2024-11-12,UT,0.3944655961302444,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STGW,2025-02-13,BC,2.9606611215831418,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STGW,2025-02-27,AR_TOP,5.327400804444372,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STGW,2025-04-09,SC,2.571141465744061,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STGW,2025-05-05,AR,0.7378619121925545,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STGW,2025-05-09,SPRING,4.680838317218437,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STGW,2025-06-13,SOW,1.6489330681974086,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STHO,2024-03-20,SOS,2.6287376814945693,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STHO,2025-04-01,UT,1.526625867607437,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STHO,2025-06-03,BC,3.2869986993459848,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STHO,2025-06-11,AR_TOP,0.8697849601755507,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STI,2025-10-13,BC,4.68375255119696,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STI,2025-10-15,AR_TOP,1.843869435363778,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STIM,2024-04-01,UT,0.4099546960664921,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STIM,2025-02-18,SOS,1.9031913402904597,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STIM,2025-08-05,BC,3.3197248892208844,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STIM,2025-08-06,AR_TOP,1.5691032583387703,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STIM,2025-11-04,SC,5.5512210839993,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STIP,2024-08-05,BC,4.600337327136901,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKH,2024-04-04,SOS,6.142246435515176,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKH,2024-05-10,UT,1.103259319274195,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKH,2025-05-06,BC,5.790216331447078,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKH,2025-05-07,AR_TOP,0.5765219692750603,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKL,2024-02-29,SOS,5.116000193631493,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKL,2024-03-01,SOS,2.6912944078251955,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKL,2024-03-01,UT,2.6912944078251955,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKL,2024-05-02,SOW,3.772957587575669,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKL,2024-05-03,SPRING,1.3420937998084006,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKL,2024-09-09,BC,4.959503006371867,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKL,2024-09-10,AR_TOP,1.3926597206441005,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKL,2025-08-07,SC,2.7176413889923428,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKL,2025-08-08,AR,1.3374235160563437,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKS,2024-03-15,SC,4.908719350840062,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKS,2024-03-15,SOS,4.132192834718885,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKS,2024-03-18,AR,0.7219342073515627,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKS,2024-09-04,UT,-1.089571031338273,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKS,2024-09-10,SPRING,1.85196753130516,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKS,2024-11-08,SOW,2.4244506521475206,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKS,2025-09-29,BC,5.24508688806785,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STKS,2025-09-30,AR_TOP,3.219747049659713,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLA,2024-03-12,SOS,2.524991179751949,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLA,2025-04-03,UT,2.23467521796933,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLA,2025-04-08,SOW,1.9963694647350292,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLA,2025-04-09,SC,3.1988379090998653,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLA,2025-04-14,AR,1.1151056221513251,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLA,2025-07-23,BC,3.191581672751281,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLA,2025-07-24,AR_TOP,0.5753032835636325,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLD,2025-10-21,BC,3.2782383151814187,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLD,2025-10-22,AR_TOP,1.38782412521443,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLD,2025-10-27,SOS,1.554308582269221,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STLD,2025-10-30,UT,0.5194287388143903,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STM,2024-01-24,SOS,1.6482981296626844,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STM,2024-02-27,SOS,2.800376746205798,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STM,2024-03-01,SOS,1.8867748512711628,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STM,2024-10-15,UT,3.876077196104874,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STM,2025-04-09,SC,2.468394438828097,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STM,2025-12-03,BC,2.834491963367937,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STM,2025-12-17,AR_TOP,0.6136050893633589,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STN,2024-02-29,SOW,5.469513134217609,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STN,2024-05-02,SOW,2.937979823531025,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STN,2025-02-26,BC,4.85638108363883,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STN,2025-02-27,AR_TOP,1.7555504026834163,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STN,2025-05-15,SOS,1.978798379752056,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STN,2025-05-15,SPRING,2.989602993136371,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STN,2025-08-14,SC,4.527234825748171,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STN,2025-08-15,AR,0.9994324930338248,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNC,2024-08-05,SC,4.39733248758864,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNC,2024-08-06,AR,2.412895407004614,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNC,2025-04-04,SOW,1.736763486290224,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNE,2024-03-19,SOS,3.619562717173507,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNE,2024-06-17,UT,-1.2443529559659527,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNE,2024-11-22,SC,2.769093278309143,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNE,2024-11-25,AR,0.6571764808295708,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNE,2024-12-02,SPRING,1.5522177614417847,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNE,2024-12-18,SOW,1.6030727947993644,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNE,2025-03-19,BC,2.35172915123749,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNE,2025-03-26,AR_TOP,1.7893340704307,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNG,2024-04-18,SOS,2.026404171700648,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNG,2024-10-21,UT,-0.4064216370298599,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNG,2025-04-04,SPRING,3.4154559074470208,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNG,2025-04-07,SC,2.7873794964648133,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNG,2025-04-09,AR,1.4008582178778073,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNG,2025-09-08,BC,4.075140034403032,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STNG,2025-09-17,AR_TOP,0.7828355404736917,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOK,2024-02-26,SOW,2.912246135354556,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOK,2024-03-05,SOW,2.401470681340834,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOK,2024-03-27,SPRING,4.115112837325144,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOK,2024-12-04,SC,3.004206557002498,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOK,2024-12-06,AR,0.6146322952599891,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOK,2025-10-08,BC,4.69628827719931,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOK,2025-10-09,AR_TOP,1.1472588321022226,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOK,2025-10-14,SOS,3.9557762134825327,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOK,2025-10-22,UT,1.537529834082958,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOT,2024-03-20,SOW,1.8238215514319251,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOT,2024-07-30,SOS,1.5168207421255846,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOT,2025-04-08,BC,5.703883613265835,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOT,2025-04-09,AR_TOP,2.7559906206085456,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOT,2025-04-28,UT,4.794279837999384,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOT,2025-09-26,SC,4.422576714130248,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STOT,2025-10-13,AR,4.042917699834808,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STPZ,2024-03-01,SC,3.212181734939851,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STPZ,2024-03-20,AR,1.7761527942600897,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STPZ,2024-05-01,SOW,3.101704039529361,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STPZ,2025-08-22,BC,3.707144890363079,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STPZ,2025-09-17,AR_TOP,1.7729535165556198,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRA,2024-04-26,BC,2.5595490335267885,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRA,2024-04-29,AR_TOP,1.1445023319701306,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRA,2024-05-07,UT,-0.0385874443492064,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRL,2024-02-23,SPRING,,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRL,2024-02-26,SPRING,1.7193681360597932,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRL,2025-04-07,SC,2.5537925657595086,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRL,2025-04-09,AR,4.5702157402680665,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRL,2025-06-17,BC,2.1522137246868485,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRL,2025-06-20,AR_TOP,1.256240634482798,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRL,2025-07-08,UT,1.58557639672081,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRL,2025-07-10,SOS,1.5911068702087554,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRO,2024-03-20,SPRING,2.0475923359382264,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRO,2024-03-26,SC,4.52058064705202,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRO,2024-03-27,AR,2.70145990925317,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRO,2024-11-15,SOW,3.044787824272673,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRR,2024-03-22,SPRING,2.8974557190293395,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRR,2024-06-13,SC,2.908468292544668,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRR,2024-06-17,AR,6.089134880913385,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRR,2024-06-17,SOS,6.089134880913385,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRR,2024-12-12,UT,-0.6279677993652979,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRR,2025-08-13,BC,5.792696043723213,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRR,2025-08-14,AR_TOP,2.462609066854116,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRS,2024-07-11,SOS,1.6549581588156828,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRS,2024-08-01,UT,0.8284085119538295,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRS,2025-12-16,BC,2.639384684274517,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRS,2025-12-23,AR_TOP,0.6366691948294122,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRT,2024-03-15,SOW,2.553059803059264,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRT,2025-02-13,UT,1.1275679409999229,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRT,2025-05-14,BC,4.943067732576031,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRT,2025-05-16,AR_TOP,0.6173017288632319,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRT,2025-05-21,SOS,1.6957046194032377,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRT,2025-06-27,SPRING,5.953369860854758,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRT,2025-11-03,SC,2.6994213449701414,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRT,2025-11-10,AR,0.8594992360014941,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRV,2025-04-07,SC,3.4023808537852207,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRV,2025-04-09,AR,4.099787332275647,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRW,2024-03-20,SOW,5.987591262554085,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRW,2024-04-25,SPRING,1.5301353020254924,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRW,2024-06-26,BC,2.086948675322778,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRW,2024-07-18,AR_TOP,1.3607623730571687,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRW,2025-04-08,SC,3.631433775498546,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRW,2025-04-09,AR,2.9679861307113278,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRW,2025-12-03,SOS,2.202073616087946,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRW,2025-12-04,UT,0.6614289669136948,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRZ,2025-08-15,UT,3.831807182046639,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRZ,2025-12-10,BC,4.011766845676634,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STRZ,2025-12-12,AR_TOP,0.963587530501597,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STSS,2025-08-21,BC,3.995031720028509,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STSS,2025-08-26,AR_TOP,1.7142290569618217,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STSS,2025-08-27,SOS,5.356690795987954,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STSS,2025-08-28,UT,1.2629678428695714,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STT,2024-03-20,SOW,1.619232184093926,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STT,2025-06-18,BC,2.1999625349070446,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STT,2025-07-07,AR_TOP,0.6692198827851793,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STT,2025-07-16,SPRING,2.532731655471199,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STT,2025-07-25,SOS,1.7957453528174412,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STT,2025-07-30,UT,-0.0577350186692135,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STT,2025-10-17,SC,3.729567873243949,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STT,2025-10-20,AR,0.8823903052267729,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STTK,2024-03-01,SOS,1.6748046048371494,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STTK,2024-09-30,UT,2.894800059390181,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STTK,2024-10-01,SC,6.234996126416844,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STTK,2024-10-09,AR,0.510318567333483,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STTK,2025-04-07,BC,5.832396400648027,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STTK,2025-04-07,SPRING,5.832396400648027,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STTK,2025-04-08,AR_TOP,0.6167705810216022,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
STTK,2025-06-27,SOW,2.1075667263302367,baseline,2023-12-28,2025-12-24,8c282eb,2026-01-04T18:28:41.632523+00:00
