symbol,date,event,prior_regime,base_event,detector
PSEP,2025-10-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSFD,2024-07-05,BC:UNKNOWN,UNKNOWN,BC,contextual
PSFD,2024-07-05,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PSFE,2024-05-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSFE,2025-08-12,BC:MARKUP,MARKUP,BC,contextual
PSFF,2024-01-31,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PSFJ,2024-02-20,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PSFJ,2025-06-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSFJ,2025-08-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSFM,2025-11-07,BC:UNKNOWN,UNKNOWN,BC,contextual
PSFM,2025-11-07,BC:NONE,NONE,BC,contextual
PSFO,2024-03-18,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PSFO,2025-10-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSFO,2025-10-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSH,2025-09-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSH,2025-09-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSHG,2025-02-06,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PSHG,2025-03-24,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PSHG,2025-12-01,BC:NONE,NONE,BC,contextual
PSHG,2025-12-01,BC:NONE,NONE,BC,contextual
PSIG,2024-12-20,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PSIG,2025-01-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSIG,2025-05-09,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
PSIG,2025-10-13,SOS:MARKDOWN,MARKDOWN,SOS,contextual
PSIL,2025-07-18,BC:UNKNOWN,UNKNOWN,BC,contextual
PSIL,2025-09-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSIX,2025-06-18,BC:UNKNOWN,UNKNOWN,BC,contextual
PSIX,2025-06-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSKY,2025-12-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PSKY,2025-12-05,SOW:NONE,NONE,SOW,contextual
PSKY,2025-12-19,SPRING:NONE,NONE,SPRING,contextual
PSKY,2025-12-19,SPRING:NONE,NONE,SPRING,contextual
PSL,2024-04-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PSL,2024-09-11,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PSMD,2025-09-05,BC:UNKNOWN,UNKNOWN,BC,contextual
PSMJ,2024-07-01,BC:UNKNOWN,UNKNOWN,BC,contextual
PSMJ,2024-11-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSMO,2025-11-07,BC:UNKNOWN,UNKNOWN,BC,contextual
PSMO,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PSMR,2025-11-07,BC:UNKNOWN,UNKNOWN,BC,contextual
PSMR,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PSMT,2024-02-21,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PSMT,2024-04-10,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PSMT,2025-09-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSMT,2025-11-25,SOS:NONE,NONE,SOS,contextual
PSMT,2025-11-25,SOS:MARKUP,MARKUP,SOS,contextual
PSN,2024-07-31,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSN,2025-09-17,BC:MARKUP,MARKUP,BC,contextual
PSNL,2025-10-16,BC:UNKNOWN,UNKNOWN,BC,contextual
PSNL,2025-11-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSNL,2025-11-25,SOS:NONE,NONE,SOS,contextual
PSNY,2024-02-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSNY,2024-06-26,SPRING:MARKUP,MARKUP,SPRING,contextual
PSNY,2024-09-11,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PSNY,2025-08-27,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSNY,2025-11-12,SOW:NONE,NONE,SOW,contextual
PSNY,2025-11-12,SOW:NONE,NONE,SOW,contextual
PSO,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PSO,2025-01-07,BC:MARKDOWN,MARKDOWN,BC,contextual
PSO,2025-01-13,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
PSO,2025-01-30,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PSQ,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PSQ,2024-04-19,SOS:MARKDOWN,MARKDOWN,SOS,contextual
PSQ,2025-04-08,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PSQ,2025-11-04,SPRING:NONE,NONE,SPRING,contextual
PSQ,2025-11-04,SPRING:NONE,NONE,SPRING,contextual
PSQH,2024-03-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PSQH,2025-10-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSQH,2025-12-18,SOW:NONE,NONE,SOW,contextual
PSQH,2025-12-18,SOW:NONE,NONE,SOW,contextual
PST,2024-04-10,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PST,2024-08-02,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
PST,2024-11-08,BC:MARKDOWN,MARKDOWN,BC,contextual
PSTG,2025-08-28,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSTG,2025-10-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSTL,2024-07-15,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PSTL,2025-02-27,BC:MARKUP,MARKUP,BC,contextual
PSTV,2024-05-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PSTV,2025-03-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PSWD,2024-03-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PSWD,2024-11-19,BC:MARKDOWN,MARKDOWN,BC,contextual
PSX,2024-03-15,BC:UNKNOWN,UNKNOWN,BC,contextual
PSX,2024-03-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PT,2024-06-03,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PT,2025-07-07,BC:MARKUP,MARKUP,BC,contextual
PTC,2025-07-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PTCT,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PTCT,2024-11-26,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PTCT,2025-11-26,BC:NONE,NONE,BC,contextual
PTCT,2025-11-26,BC:NONE,NONE,BC,contextual
PTEN,2024-03-13,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PTEN,2025-04-03,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PTEN,2025-10-23,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PTEU,2024-10-01,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PTEU,2025-03-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PTEU,2025-04-07,SPRING:MARKUP,MARKUP,SPRING,contextual
PTF,2024-12-09,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PTF,2024-12-20,BC:MARKUP,MARKUP,BC,contextual
PTGX,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PTGX,2024-06-05,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PTGX,2025-10-10,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PTH,2025-11-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PTH,2025-11-14,BC:NONE,NONE,BC,contextual
PTH,2025-11-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PTH,2025-11-24,SOS:NONE,NONE,SOS,contextual
PTHL,2025-06-05,BC:UNKNOWN,UNKNOWN,BC,contextual
PTHL,2025-07-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PTIR,2025-02-06,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PTIR,2025-02-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PTIX,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PTIX,2024-03-06,SOW:MARKDOWN,MARKDOWN,SOW,contextual
PTIX,2025-05-19,BC:MARKDOWN,MARKDOWN,BC,contextual
PTL,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PTLE,2024-12-12,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PTLE,2025-03-27,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PTLO,2025-05-07,BC:UNKNOWN,UNKNOWN,BC,contextual
PTMC,2024-03-14,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PTMC,2024-06-10,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PTON,2024-10-31,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PTON,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PTON,2025-11-07,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PTRB,2024-03-20,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PUBM,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PUBM,2024-03-12,SOS:MARKUP,MARKUP,SOS,contextual
PUBM,2025-11-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PUBM,2025-11-11,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PUI,2024-03-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PUI,2024-07-30,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PUK,2024-04-17,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PUK,2024-08-01,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PUK,2025-10-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PUK,2025-10-14,BC:MARKUP,MARKUP,BC,contextual
PULM,2024-03-07,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PULM,2024-08-01,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PULM,2025-02-18,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PULM,2025-05-28,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PULS,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PULT,2024-03-07,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PULT,2025-09-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PUMP,2025-10-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PUSH,2024-09-23,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PUSH,2025-02-10,BC:MARKUP,MARKUP,BC,contextual
PVH,2024-03-20,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PVH,2024-12-02,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PVL,2024-07-02,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PVL,2024-07-18,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PVL,2024-08-19,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PVL,2025-10-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PVLA,2025-02-13,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PVLA,2025-02-13,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PVLA,2025-11-19,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PVLA,2025-11-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PVLA,2025-12-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PVLA,2025-12-22,SOS:NONE,NONE,SOS,contextual
PW,2024-02-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PW,2024-03-04,SOW:MARKDOWN,MARKDOWN,SOW,contextual
PW,2024-08-06,SOS:MARKDOWN,MARKDOWN,SOS,contextual
PW,2024-10-03,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
PW,2025-08-12,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PWB,2024-02-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PWB,2024-02-02,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PWB,2024-04-19,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PWER,2024-03-06,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PWER,2025-10-08,BC:MARKDOWN,MARKDOWN,BC,contextual
PWER,2025-12-12,SOS:NONE,NONE,SOS,contextual
PWER,2025-12-12,SOS:NONE,NONE,SOS,contextual
PWP,2024-02-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PWP,2024-04-12,SOW:MARKDOWN,MARKDOWN,SOW,contextual
PWP,2024-11-06,SOS:MARKDOWN,MARKDOWN,SOS,contextual
PWP,2025-04-07,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
PWP,2025-08-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PWR,2024-07-17,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PWR,2024-08-05,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PWR,2025-01-21,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PWR,2025-06-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PWS,2024-03-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PWS,2025-10-15,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PX,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PX,2024-11-08,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PX,2024-11-21,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
PX,2025-02-18,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PXE,2024-04-12,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PXE,2024-10-03,BC:MARKUP,MARKUP,BC,contextual
PXH,2024-02-02,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
PXH,2025-04-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PXLW,2025-10-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PXLW,2025-10-06,BC:MARKUP,MARKUP,BC,contextual
PXS,2024-03-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PXS,2025-11-24,BC:NONE,NONE,BC,contextual
PXS,2025-11-24,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PYLD,2024-04-23,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PYPD,2024-03-21,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PYPD,2025-10-27,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
PYPG,2025-09-10,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PYPL,2024-04-26,SOW:UNKNOWN,UNKNOWN,SOW,contextual
PYPL,2024-06-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
PYPL,2024-10-29,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PYPL,2024-12-04,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PYXS,2024-02-27,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PYXS,2024-03-14,SOS:MARKUP,MARKUP,SOS,contextual
PYXS,2025-10-09,BC:MARKUP,MARKUP,BC,contextual
PYZ,2025-10-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PZG,2025-08-27,BC:ACCUMULATION,ACCUMULATION,BC,contextual
PZG,2025-09-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
PZZA,2024-02-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
PZZA,2024-03-01,SOS:MARKUP,MARKUP,SOS,contextual
PZZA,2025-02-11,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
PZZA,2025-05-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
PZZA,2025-09-19,BC:MARKDOWN,MARKDOWN,BC,contextual
QABA,2024-11-06,SOS:UNKNOWN,UNKNOWN,SOS,contextual
QABA,2025-08-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
QAI,2024-03-27,BC:UNKNOWN,UNKNOWN,BC,contextual
QAI,2024-06-06,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QBSF,2025-09-30,BC:UNKNOWN,UNKNOWN,BC,contextual
QBSF,2025-10-29,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QBTS,2025-09-19,BC:UNKNOWN,UNKNOWN,BC,contextual
QBTS,2025-09-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QBTX,2025-09-17,BC:UNKNOWN,UNKNOWN,BC,contextual
QBTX,2025-09-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QBUF,2025-01-02,BC:UNKNOWN,UNKNOWN,BC,contextual
QBUF,2025-01-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QCJL,2025-10-17,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QCJL,2025-10-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QCLR,2024-01-31,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
QCLR,2024-04-25,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QCLR,2024-11-06,BC:MARKDOWN,MARKDOWN,BC,contextual
QCLR,2024-12-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QCMD,2025-10-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QCOC,2025-10-20,BC:UNKNOWN,UNKNOWN,BC,contextual
QCOC,2025-10-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QCOM,2024-05-02,SOS:UNKNOWN,UNKNOWN,SOS,contextual
QCOM,2025-02-05,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QCRH,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
QD,2025-06-27,BC:UNKNOWN,UNKNOWN,BC,contextual
QD,2025-07-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QDEC,2025-04-08,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QDEC,2025-09-02,BC:MARKDOWN,MARKDOWN,BC,contextual
QDEL,2025-05-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
QDEL,2025-08-06,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
QDF,2024-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QDF,2024-11-21,BC:ACCUMULATION,ACCUMULATION,BC,contextual
QDF,2025-04-09,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
QDF,2025-07-30,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
QDTE,2025-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QDTE,2025-05-30,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
QEMM,2024-02-05,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
QEMM,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QETH,2025-08-22,BC:UNKNOWN,UNKNOWN,BC,contextual
QFIN,2025-03-17,BC:UNKNOWN,UNKNOWN,BC,contextual
QGEN,2024-04-30,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QGEN,2025-04-09,BC:MARKUP,MARKUP,BC,contextual
QGRO,2024-02-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
QGRO,2024-02-21,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
QGRO,2024-05-01,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QH,2024-09-10,BC:UNKNOWN,UNKNOWN,BC,contextual
QH,2025-08-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QHDG,2025-07-16,BC:ACCUMULATION,ACCUMULATION,BC,contextual
QHDG,2025-08-12,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QHY,2025-08-22,BC:UNKNOWN,UNKNOWN,BC,contextual
QHY,2025-09-12,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QID,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QID,2024-04-10,SOS:MARKDOWN,MARKDOWN,SOS,contextual
QID,2025-11-04,SPRING:NONE,NONE,SPRING,contextual
QID,2025-11-04,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
QID,2025-11-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
QID,2025-11-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QIG,2024-10-21,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QINT,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QIPT,2024-04-22,SOS:UNKNOWN,UNKNOWN,SOS,contextual
QIPT,2024-05-16,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QIPT,2025-05-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QIS,2024-03-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
QIS,2025-11-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QIS,2025-11-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QIS,2025-11-20,SOW:NONE,NONE,SOW,contextual
QIS,2025-11-20,SOW:MARKDOWN,MARKDOWN,SOW,contextual
QJUN,2025-06-27,BC:UNKNOWN,UNKNOWN,BC,contextual
QJUN,2025-10-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QLD,2025-11-14,BC:NONE,NONE,BC,contextual
QLD,2025-11-14,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QLV,2024-02-21,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
QLV,2024-04-15,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QLVD,2024-04-30,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QLVD,2025-03-04,BC:MARKDOWN,MARKDOWN,BC,contextual
QLVD,2025-06-11,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
QLVE,2025-08-27,BC:UNKNOWN,UNKNOWN,BC,contextual
QLYS,2024-05-03,SOS:UNKNOWN,UNKNOWN,SOS,contextual
QLYS,2024-09-20,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
QLYS,2024-10-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QLYS,2025-11-06,BC:NONE,NONE,BC,contextual
QLYS,2025-11-06,BC:NONE,NONE,BC,contextual
QMAG,2025-08-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
QMAG,2025-08-22,BC:MARKUP,MARKUP,BC,contextual
QMAR,2024-03-18,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QMAR,2025-10-17,BC:ACCUMULATION,ACCUMULATION,BC,contextual
QMCO,2024-05-23,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QMCO,2024-08-23,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
QMCO,2024-11-25,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
QMCO,2025-09-19,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QMID,2024-03-19,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
QMID,2024-04-02,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QMID,2024-07-16,SOS:MARKDOWN,MARKDOWN,SOS,contextual
QMID,2025-08-04,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QMMM,2024-08-19,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
QMMM,2024-11-18,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QMMM,2025-09-09,BC:MARKDOWN,MARKDOWN,BC,contextual
QMMY,2025-04-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QMNV,2025-11-24,BC:NONE,NONE,BC,contextual
QMNV,2025-11-24,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QMOM,2024-03-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QNCX,2025-11-26,BC:UNKNOWN,UNKNOWN,BC,contextual
QNCX,2025-11-26,BC:NONE,NONE,BC,contextual
QNCX,2025-12-05,SOS:NONE,NONE,SOS,contextual
QNCX,2025-12-05,SOS:MARKUP,MARKUP,SOS,contextual
QNRX,2025-09-16,BC:UNKNOWN,UNKNOWN,BC,contextual
QNRX,2025-10-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QNST,2024-02-07,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
QNST,2025-10-10,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
QNST,2025-12-03,BC:NONE,NONE,BC,contextual
QNST,2025-12-03,BC:NONE,NONE,BC,contextual
QNTM,2024-10-16,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QNTM,2025-02-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
QNTM,2025-06-18,BC:ACCUMULATION,ACCUMULATION,BC,contextual
QNXT,2025-12-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QNXT,2025-12-10,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QPUX,2025-10-03,BC:UNKNOWN,UNKNOWN,BC,contextual
QPUX,2025-10-13,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QQDN,2025-08-22,SOS:UNKNOWN,UNKNOWN,SOS,contextual
QQDN,2025-11-20,BC:NONE,NONE,BC,contextual
QQDN,2025-11-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QQH,2024-03-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QQLV,2025-07-01,BC:UNKNOWN,UNKNOWN,BC,contextual
QQLV,2025-07-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QQQ,2025-08-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
QQQ,2025-10-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QQQA,2024-02-28,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
QQQA,2024-03-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QQQA,2024-03-19,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
QQQA,2024-06-10,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
QQQA,2025-08-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QQQD,2024-06-24,SOS:UNKNOWN,UNKNOWN,SOS,contextual
QQQD,2024-12-16,SOW:MARKUP,MARKUP,SOW,contextual
QQQD,2024-12-18,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
QQQD,2025-11-20,BC:NONE,NONE,BC,contextual
QQQD,2025-11-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
QQQE,2024-03-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QQQE,2025-06-23,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
QQQI,2024-04-04,SOW:UNKNOWN,UNKNOWN,SOW,contextual
QQQI,2025-06-23,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
QQQM,2025-08-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
QQQM,2025-10-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QQQP,2025-10-01,BC:UNKNOWN,UNKNOWN,BC,contextual
QQQP,2025-10-23,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
QQQS,2024-07-11,BC:UNKNOWN,UNKNOWN,BC,contextual
